Num_ID	Leaf	Num_ID.x	Directory	GSL_Plates_Run	GSL_Plate	HPLC_PlatePosition	HPLC_Plate	HPLC_Col	HPLC_Row	Plate_Pos	Exp_Tray.x	Geno1	Surface1	Iso1	Treatment	X3MSO	Q3MSO	X4MSO	Q4MSO	X5MSO	Q5MSO	X7MSO	Q7MSO	X4MT	Q4MT	X8MSO	Q8MSO	I3M	QI3M	X4MI3M	Q4MI3M	X6MSO	Q6MSO	X4OHI3M	Q_4OHI3M	P3m_like	QL_3MSO	QL_4MSO	QL_5MSO	QL_6MSO	QL_7MSO	QL_4MT	QL_8MSO	QL_I3M	QL_4MI3M	QL_4OHI3M	Num_ID.y	Genotype	IsoSur	Isolate	Surface	Image	Exp_Tray.y	Image_Num	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw	LEFcm	LEScm	RemainLFcm	LESPropcm	LEFYlwcm	LEFGrncm	LesPercm
332	T19-Cyp79-D-01_04_20	224	CC_FEB42019-2AH-bi01.D	P9P14	P14	P2-A-08	P2	A	8	GSL_P14-A-8	T19	Cyp79	D	01_04_20	Treatment	0	0	38.26885	0.00013546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.97383	0	0.001083679	0	0	0	0	0	0	0	0	39	Cyp79	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	657.5339629	1098.419047	155.3033275	0.879409929	0.302846371	8789	363	55.32492513	14.79729923	31.35221188	8789	13634	0.644638404	748	2153	40	3489	1.713537373	1.104611997	0.608925376	8.10E-05	0.270591607	0.094009532	4.069506726
333	T19-Cyp79-D-DavisNavel	279	CC_FEB42019-2GI-bw01.D	P9P14	P14	P2-G-09	P2	G	9	GSL_P14-G-9	T19	Cyp79	D	DavisNavel	Treatment	30.53246	0.000146947	730.23376	0.002584801	39.85519	0.000134034	24.62613	0.00010203	21.79333	7.43E-05	92.83965	0.000384648	0	0	0	0	0	0	0	0	58.01985	0.001175576	0.02067841	0.001072274	0	0.000816237	0.000594058	0.003077186	0	0	0	38	Cyp79	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1566.531672	1065.939772	63.01122677	0.776058724	0.214141226	1926	161	24.60189621	4.402580168	17.06192639	1926	12790	0.150586396	2565	7781	10	1175	1.607462446	0.242061976	1.365400471	1.89E-05	0.977925355	0.322372258	1.804932735
334	T19-Cyp79-D-KatieTomato	114	CC_FEB82019-1EK-1201.D	P14e	P14	P1-E-11	P1	E	11	GSL_P14-E-11	T19	Cyp79	D	KatieTomato	Treatment	0	0	124.91885	0.000442174	0	0	0	0	0	0	29.63442	0.00012278	0	0	0	0	0	0	0	0	19.70948	0	0.003537392	0	0	0	0	0.000982238	0	0	0	33	Cyp79	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2478.023953	1038.380597	135.1503733	0.80604835	0.031547236	8308	330	51.73984471	10.39362546	31.64088917	8308	14668	0.566403054	1869	2981	760	3562	1.843491725	1.044159344	0.799332382	7.12E-05	0.374655634	0.234898148	3.69955157
335	T19-Cyp79-U-01_03_04	112	CC_FEB82019-1DL-1801.D	P14e	P14	P1-D-12	P1	D	12	GSL_P14-D-12	T19	Cyp79	U	01_03_04	Treatment	0	0	45.92266	0.000162552	0	0	0	0	0	0	15.53246	6.44E-05	0	0	0	0	0	0	0	0	53.7223	0	0.001300416	0	0	0	0	0.000514826	0	0	0	34	Cyp79	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2837.307777	1041.327219	115.5904576	0.788057825	0.232748328	6378	290	45.29721328	8.196871338	30.63828983	6378	11710	0.544662681	1472	2964	2208	3888	1.471726759	0.801594643	0.670132116	6.85E-05	0.372519053	0.185002715	3.251121076
336	T19-Cyp79-U-01_04_20	232	CC_FEB42019-2BG-bb01.D	P9P14	P14	P2-B-07	P2	B	7	GSL_P14-B-7	T19	Cyp79	U	01_04_20	Treatment	0	0	414.27823	0.001466417	37.82005	0.00012719	24.71507	0.000102398	0	0	47.57053	0.000197092	0	0	0	0	0	0	0	0	66.00523	0	0.011731333	0.00101752	0	0.000819185	0	0.001576733	0	0	0	40	Cyp79	01_04_20-U	01_04_20	Up	T19_IMG_4116	T19	4116	353.3464688	1133.307574	86.20414219	0.732182583	-0.566507666	3908	216	35.27243546	5.326287237	25.24894273	3908	9348	0.418057338	1645	2522	250	1991	1.174867783	0.491162099	0.683705685	5.25E-05	0.316967966	0.206745561	2.421524664
337	T19-Cyp79-U-DavisNavel	287	CC_FEB42019-2HH-bp01.D	P9P14	P14	P2-H-08	P2	H	8	GSL_P14-H-8	T19	Cyp79	U	DavisNavel	Treatment	37.98923	0.000182835	915.91119	0.003242042	32.70344	0.000109983	21.16156	8.77E-05	46.35568	0.00015795	145.98964	0.000604856	0	0	0	0	0	0	0	0	46.96484	0.00146268	0.025936335	0.000879861	0	0.000701403	0.001263597	0.004838851	0	0	0	37	Cyp79	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1133.2025	1079.05375	37.82510712	0.694193593	0.322443312	800	97	15.61886638	2.059431094	11.16675219	800	10613	0.075379252	8491	1317	117	523	1.333854491	0.100544954	1.233309538	9.47E-06	0.16552213	1.067159002	1.087443946
338	T19-Cyp79-U-KatieTomato	116	CC_FEB82019-1FJ-0601.D	P14e	P14	P1-F-10	P1	F	10	GSL_P14-F-10	T19	Cyp79	U	KatieTomato	Treatment	0	0	100.56152	0.000355957	0	0	0	0	0	0	20.03845	8.30E-05	0	0	0	0	0	0	0	0	7.50992	0	0.002847653	0	0	0	0	0.000664178	0	0	0	35	Cyp79	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2006.581316	1053.680478	139.7626355	0.901470817	0.231939379	6444	315	48.4193798	14.47832974	28.40397986	6444	10580	0.609073724	516	738	33	469	1.329707012	0.809889602	0.51981741	7.65E-05	0.09275272	0.064851495	3.531390135
339	T19-MYB28-D-01_04_20	242	CC_FEB42019-2CH-bk01.D	P9P14	P14	P2-C-08	P2	C	8	GSL_P14-C-8	T19	MYB28	D	01_04_20	Treatment	94.71531	0.000455847	4256.89941	0.015068105	429.41531	0.001444137	86.86256	0.000359884	0	0	39.54626	0.000163846	453.45483	0.000518122	398.80493	0.000392826	13.83612	5.20E-05	0	0	41.82579	0.003646775	0.120544841	0.011553093	0.000415621	0.002879074	0	0.001310767	0.004144973	0.003142609	0	53	MYB28	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	774.8581315	1611.633712	61.16590309	0.716463672	-0.094986753	2023	160	25.18607942	3.60779821	18.87925966	2023	20079	0.100752029	2343	15429	0	311	2.523552655	0.254253052	2.269299604	1.27E-05	1.939135112	0.294471033	1.793721973
340	T19-MYB28-D-KatieTomato	120	CC_FEB82019-1GK-1401.D	P14e	P14	P1-G-11	P1	G	11	GSL_P14-G-11	T19	MYB28	D	KatieTomato	Treatment	39.9766	0.0001924	1295.35901	0.00458517	186.4458	0.000627023	45.79663	0.000189742	0	0	14.96018	6.20E-05	183.01367	0.000209113	117.57617	0.000115813	0	0	0	0	92.78655	0.001539198	0.036681357	0.005016183	0	0.001517937	0	0.000495858	0.001672905	0.000926508	0	57	MYB28	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2420.491832	1628.464702	85.42959757	0.795759342	0.083052194	3428	204	33.02806975	6.22620087	22.83430623	3428	15862	0.216113983	1618	9634	1	1464	1.993555068	0.430835126	1.562719942	2.72E-05	1.210812604	0.203352169	2.286995516
341	T19-MYB28-U-01_03_04	118	CC_FEB82019-1FL-2001.D	P14e	P14	P1-F-12	P1	F	12	GSL_P14-F-12	T19	MYB28	U	01_03_04	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	MYB28	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2882.844864	1566.033543	25.97557115	0.399648572	1.410415662	477	77	11.86524016	1.017150465	9.836965815	477	12979	0.036751676	10134	2359	0	280	1.631216192	0.059949929	1.571266263	4.62E-06	0.296481932	1.2736532	0.8632287
342	T19-MYB28-U-01_04_20	250	CC_FEB42019-2DG-bd01.D	P9P14	P14	P2-D-07	P2	D	7	GSL_P14-D-7	T19	MYB28	U	01_04_20	Treatment	31.84185	0.000153249	1186.30518	0.004199153	197.4657	0.000664083	41.131	0.000170412	0	0	27.24799	0.000112892	172.4915	0.00019709	99.38982	9.79E-05	0	0	0	0	56.71074	0.00122599	0.033593222	0.005312665	0	0.001363294	0	0.000903139	0.001576723	0.000783198	0	59	MYB28	01_04_20-U	01_04_20	Up	T19_IMG_4116	T19	4116	375.3273481	1628.660221	79.05927721	0.794984339	0.29547004	2896	197	30.53327311	5.834821087	21.73207844	2896	14143	0.204765608	1519	6497	0	116	1.777509099	0.363972732	1.413536367	2.57E-05	0.816550705	0.190909731	2.208520179
343	T19-MYB28-U-DavisNavel	234	CC_FEB42019-2BI-br01.D	P9P14	P14	P2-B-09	P2	B	9	GSL_P14-B-9	T19	MYB28	U	DavisNavel	Treatment	63.43489	0.0003053	2245.82129	0.007949512	252.22682	0.000848246	26.60732	0.000110238	0	0	20.3172	8.42E-05	164.67662	0.000188161	447.44547	0.000440737	0	0	0	0	60.50936	0.002442401	0.063596093	0.006785971	0	0.000881904	0	0.000673417	0.001505288	0.0035259	0	52	MYB28	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1170.651466	1572.117264	26.0719799	0.811917135	0.082905499	307	63	9.612069705	1.974938239	5.967620703	307	13854	0.022159665	11198	1845	20	139	1.741187235	0.038584126	1.702603109	2.79E-06	0.231881799	1.407377989	0.706278027
344	T19-MYB28-U-KatieTomato	122	CC_FEB82019-1HJ-0801.D	P14e	P14	P1-H-10	P1	H	10	GSL_P14-H-10	T19	MYB28	U	KatieTomato	Treatment	98.53725	0.000474241	4339.22705	0.015359519	384.56232	0.001293295	61.90654	0.000256488	0	0	39.66063	0.00016432	331.53204	0.000378812	433.15607	0.000426662	15.01122	5.64E-05	0	0	27.19084	0.003793929	0.122876155	0.010346357	0.000450919	0.002051903	0	0.001314558	0.003030492	0.003413298	0	60	MYB28	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2058.451638	1647.419653	69.80572692	0.725814602	-0.005134884	2595	182	28.57419872	4.204001961	19.96592693	2595	14363	0.180672561	8626	2662	108	1360	1.805158962	0.326142693	1.479016268	2.27E-05	0.334563333	1.084125963	2.040358744
345	T19-Pad3-D-01_04_20	233	CC_FEB42019-2BH-bj01.D	P9P14	P14	P2-B-08	P2	B	8	GSL_P14-B-8	T19	Pad3	D	01_04_20	Treatment	0	0	370.35944	0.001310958	32.91683	0.0001107	21.99211	9.11E-05	0	0	44.50861	0.000184406	381.55011	0.000435963	291.92545	0.000287549	0	0	0	0	66.71449	0	0.010487661	0.000885602	0	0.000728932	0	0.001475245	0.003487701	0.002300392	0	49	Pad3	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	736.0344758	1324.664113	104.8467963	0.809110301	-0.051460031	4960	270	40.85273124	8.748207834	27.52636895	4960	18197	0.272572402	2375	10292	8	1128	2.287020652	0.623378713	1.663641939	3.43E-05	1.293510829	0.298492831	3.02690583
346	T19-Pad3-D-DavisNavel	288	CC_FEB42019-2HI-bx01.D	P9P14	P14	P2-H-09	P2	H	9	GSL_P14-H-9	T19	Pad3	D	DavisNavel	Treatment	44.43951	0.000213879	693.35425	0.002454259	47.18361	0.00015868	54.92613	0.000227567	29.83055	0.000101643	117.80793	0.000488095	579.68298	0.000662351	287.97	0.000283653	0	0	0	0	60.61015	0.001711032	0.019634074	0.001269439	0	0.001820536	0.000813143	0.003904763	0.005298808	0.002269222	0	43	Pad3	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1575.879237	1299.743644	39.28953208	0.613759632	-0.463007135	944	105	16.97369374	1.90257665	13.71851787	944	18809	0.050188739	8998	8857	71	563	2.363937541	0.118643045	2.245294496	6.31E-06	1.113158318	1.130879366	1.177130045
347	T19-Pad3-D-KatieTomato	117	CC_FEB82019-1FK-1301.D	P14e	P14	P1-F-11	P1	F	11	GSL_P14-F-11	T19	Pad3	D	KatieTomato	Treatment	34.32016	0.000165176	621.85345	0.002201169	31.8531	0.000107123	19.65243	8.14E-05	52.40429	0.000178559	81.71288	0.000338548	286.51459	0.000327374	379.05771	0.000373375	0	0	0	0	31.62767	0.001321411	0.017609348	0.000856983	0	0.000651383	0.001428474	0.002708387	0.002618993	0.002987	0	42	Pad3	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2514.966227	1295.406044	105.8399959	0.887554467	0.068944312	3938	248	36.4648119	10.10083069	18.44850033	3938	17880	0.220246085	1638	10500	22	370	2.247179714	0.494932534	1.75224718	2.77E-05	1.319652517	0.205865793	2.780269058
348	T19-Pad3-U-01_03_04	115	CC_FEB82019-1EL-1901.D	P14e	P14	P1-E-12	P1	E	12	GSL_P14-E-12	T19	Pad3	U	01_03_04	Treatment	45.57362	0.000219337	629.37982	0.00222781	54.32615	0.0001827	65.38074	0.000270882	40.59353	0.000138316	131.95488	0.000546708	1240.73657	0.001417677	547.58948	0.00053938	0	0	0	0	108.72162	0.001754698	0.017822477	0.001461604	0	0.002167055	0.001106528	0.004373666	0.011341415	0.004315041	0	44	Pad3	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2840.486102	1303.390895	92.91285151	0.734143788	-0.032396682	4569	230	37.80736821	5.574808146	28.30168357	4569	14277	0.320025215	4314	4628	464	3643	1.794350379	0.574237367	1.220113013	4.02E-05	0.581652557	0.542188663	2.578475336
349	T19-Pad3-U-01_04_20	241	CC_FEB42019-2CG-bc01.D	P9P14	P14	P2-C-07	P2	C	7	GSL_P14-C-7	T19	Pad3	U	01_04_20	Treatment	0	0	174.09535	0.000616244	26.11656	8.78E-05	17.32969	7.18E-05	0	0	25.87229	0.000107193	173.94136	0.000198747	194.02435	0.000191116	0	0	0	0	82.26393	0	0.004929949	0.000702646	0	0.000574395	0	0.000857541	0.001589976	0.001528925	0	50	Pad3	01_04_20-U	01_04_20	Up	T19_IMG_4116	T19	4116	333.8999605	1355.613062	98.19796592	0.725042872	-0.282790486	5068	256	40.38691336	6.599324488	28.18005814	5068	13394	0.378378378	2381	5114	32	881	1.683373886	0.636952281	1.046421605	4.76E-05	0.642733616	0.299246918	2.869955157
350	T19-Pad3-U-DavisNavel	225	CC_FEB42019-2AI-bq01.D	P9P14	P14	P2-A-09	P2	A	9	GSL_P14-A-9	T19	Pad3	U	DavisNavel	Treatment	0	0	459.96838	0.001628146	37.45223	0.000125953	42.4456	0.000175858	28.00159	9.54E-05	106.02917	0.000439294	846.52448	0.000967247	302.32043	0.000297788	0	0	0	0	93.50122	0	0.013025165	0.001007624	0	0.001406866	0.000763288	0.003514354	0.007737972	0.002382305	0	41	Pad3	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1123.70684	1301.248643	40.6038568	0.678666227	0.056401859	921	108	16.87042803	2.493085567	12.11927746	921	13208	0.069730466	6798	4889	0	290	1.659997185	0.115752378	1.544244807	8.76E-06	0.614455348	0.854380744	1.210762332
351	T19-Pad3-U-KatieTomato	119	CC_FEB82019-1GJ-0701.D	P14e	P14	P1-G-10	P1	G	10	GSL_P14-G-10	T19	Pad3	U	KatieTomato	Treatment	0	0	467.04483	0.001653194	51.97296	0.000174787	36.04179	0.000149326	0	0	64.18069	0.00026591	364.88712	0.000416923	410.47076	0.000404317	0	0	0	0	37.22727	0	0.013225552	0.001398293	0	0.001194611	0	0.00212728	0.003335387	0.003234536	0	48	Pad3	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2009.43624	1318.411032	82.84100298	0.773693662	-0.135749482	3372	208	32.6199894	5.629770133	23.49113291	3372	13507	0.24964833	5178	4387	44	666	1.697575861	0.42379698	1.273778882	3.14E-05	0.55136339	0.650777212	2.331838565
352	T19-m2829-D-01_04_20	277	CC_FEB42019-2GG-bg01.D	P9P14	P14	P2-G-07	P2	G	7	GSL_P14-G-7	T19	m2829	D	01_04_20	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	738.12177	0.000843385	369.29456	0.000363758	0	0	0	0	70.96294	0	0	0	0	0	0	0	0.006747077	0.002910065	0	12	m2829	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	700.4481818	602.2269697	81.98972718	0.769785193	0.208036307	3300	201	32.2789343	5.743539787	20.38808945	3300	20577	0.160373232	3252	13517	20	816	2.586141889	0.414747934	2.171393955	2.02E-05	1.698832673	0.408715237	2.253363229
353	T19-m2829-D-DavisNavel	261	CC_FEB42019-2EI-bu01.D	P9P14	P14	P2-E-09	P2	E	9	GSL_P14-E-9	T19	m2829	D	DavisNavel	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1046.16333	0.001195356	0	0	0	0	0	0	70.8128	0	0	0	0	0	0	0	0.009562845	0	0	4	m2829	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1496.557558	548.3293293	39.47338209	0.56649192	0.19852718	999	110	17.39420555	1.53063814	14.47752604	999	19453	0.051354547	4900	12655	0	443	2.444876229	0.125555511	2.319320718	6.45E-06	1.590495486	0.615837841	1.233183857
354	T19-m2829-D-KatieTomato	108	CC_FEB82019-1CK-1001.D	P14e	P14	P1-C-11	P1	C	11	GSL_P14-C-11	T19	m2829	D	KatieTomato	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	912.3562	0.001042466	450.28879	0.000443538	0	0	0	0	32.58603	0	0	0	0	0	0	0	0.008339731	0.003548305	0	6	m2829	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2441.785677	512.0326712	80.39164396	0.644064838	0.236820764	3826	216	34.60480609	3.939760487	25.54361805	3826	23564	0.162366322	4536	14574	2	587	2.96155161	0.480856241	2.480695369	2.04E-05	1.831677693	0.570089887	2.421524664
355	T19-m2829-U-01_03_04	106	CC_FEB82019-1BL-1601.D	P14e	P14	P1-B-12	P1	B	12	GSL_P14-B-12	T19	m2829	U	01_03_04	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	1059.90601	0.001211058	157.17509	0.000154819	0	0	0	0	58.47023	0	0	0	0	0	0	0	0.009688465	0.00123855	0	7	m2829	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2877.45705	543.2755267	37.12228062	0.816487023	-0.200881649	617	86	13.83486743	2.925182372	8.872100643	617	12947	0.047655828	5753	6094	9	402	1.627194394	0.077545296	1.549649098	5.99E-06	0.765901184	0.723043898	0.964125561
356	T19-m2829-U-DavisNavel	269	CC_FEB42019-2FH-bn01.D	P9P14	P14	P2-F-08	P2	F	8	GSL_P14-F-8	T19	m2829	U	DavisNavel	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	958.13562	0.001094774	266.04358	0.000262055	0	0	0	0	66.86253	0	0	0	0	0	0	0	0.008758195	0.002096441	0	30	m2829	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1147.218254	546.2936508	27.54922418	0.521422515	-0.073698343	504	77	12.20077206	0.983756128	10.30341681	504	17427	0.02892064	15102	1640	0	295	2.190246134	0.063343321	2.126902813	3.63E-06	0.206117155	1.898037363	0.8632287
357	T19-m2829-U-KatieTomato	110	CC_FEB82019-1DJ-0401.D	P14e	P14	P1-D-10	P1	D	10	GSL_P14-D-10	T19	m2829	U	KatieTomato	Treatment	0	0	0	0	0	0	0	0	0	0	0	0	500.79227	0.00057221	198.70845	0.000195729	0	0	0	0	73.99566	0	0	0	0	0	0	0	0.004577678	0.001565836	0	5	m2829	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2020.993464	562.5321351	76.41933674	0.587507403	-0.445832941	3672	209	33.84746777	3.114010842	25.33217022	3672	15592	0.235505387	3528	7504	0	920	1.959621147	0.461501337	1.498119809	2.96E-05	0.943111665	0.443403246	2.343049327
358	T19-m3451-D-01_04_20	286	CC_FEB42019-2HG-bh01.D	P9P14	P14	P2-H-07	P2	H	7	GSL_P14-H-7	T19	m3451	D	01_04_20	Treatment	87.29257	0.000420123	1285.70459	0.004550996	56.07222	0.000188573	43.14053	0.000178738	27.61955	9.41E-05	123.25555	0.000510666	11.17136	1.28E-05	48.46193	4.77E-05	0	0	45.62621	4.49E-05	93.20857	0.003360981	0.036407967	0.00150858	0	0.0014299	0.000752874	0.004085326	0.000102116	0.000381883	0.000359538	14	m3451	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	699.0059322	833.7322034	76.07134525	0.839250561	-0.257197653	2360	180	27.76559776	6.814713161	13.96317136	2360	20266	0.116451199	2609	14707	0	241	2.547055038	0.296607613	2.250447425	1.46E-05	1.848393292	0.32790223	2.01793722
359	T19-m3451-D-DavisNavel	270	CC_FEB42019-2FI-bv01.D	P9P14	P14	P2-F-09	P2	F	9	GSL_P14-F-9	T19	m3451	D	DavisNavel	Treatment	70.04242	0.000337101	1032.13208	0.003653428	69.04259	0.000232192	110.95253	0.000459692	12.60128	4.29E-05	213.19096	0.000883281	54.28131	6.20E-05	0	0	30.12085	0.000113099	146.79689	0.000144596	96.62205	0.002696807	0.029227422	0.001857538	0.000904795	0.00367754	0.000343495	0.00706625	0.000496179	0	0.001156769	16	m3451	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1538.429385	805.4066059	37.49781004	0.565136246	0.275211005	878	100	16.35276716	2.104971772	11.81380972	878	18686	0.046987049	4014	12618	6	279	2.348478755	0.110348087	2.238130668	5.91E-06	1.585845281	0.504484305	1.121076233
360	T19-m3451-D-KatieTomato	111	CC_FEB82019-1DK-1101.D	P14e	P14	P1-D-11	P1	D	11	GSL_P14-D-11	T19	m3451	D	KatieTomato	Treatment	76.88761	0.000370046	1197.75793	0.004239692	54.15192	0.000182115	51.02377	0.000211399	0	0	103.21032	0.000427615	63.86628	7.30E-05	47.40978	4.67E-05	0	0	226.77211	0.000223372	127.05939	0.002960364	0.033917536	0.001456916	0	0.001691191	0	0.003420923	0.000583794	0.000373592	0.001786979	18	m3451	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2435.382986	804.337547	67.22751768	0.52962789	-0.119779698	2927	185	30.39071367	3.350160159	23.09586083	2927	20967	0.139600324	3682	9998	4	202	2.635157554	0.367868849	2.267288705	1.75E-05	1.256560558	0.462758149	2.073991031
361	T19-m3451-U-01_03_04	109	CC_FEB82019-1CL-1701.D	P14e	P14	P1-C-12	P1	C	12	GSL_P14-C-12	T19	m3451	U	01_03_04	Treatment	47.30949	0.000227692	692.90564	0.002452671	64.64405	0.0002174	93.09254	0.000385696	14.31684	4.88E-05	183.97896	0.000762252	13.98489	1.60E-05	27.11101	2.67E-05	10.18773	3.83E-05	0	0	94.48656	0.001821533	0.01962137	0.001739199	0.000306027	0.003085568	0.000390259	0.006098013	0.000127834	0.000213637	0	19	m3451	01_03_04-U	01_03_04	Up	T19_IMG_4116	T19	4116	2879.496835	808.6075949	30.84489953	0.515806025	-0.266332572	632	88	13.68378262	1.19132421	10.92144778	632	14641	0.04316645	7545	6438	0	377	1.840098333	0.079430513	1.76066782	5.43E-06	0.809135514	0.948264594	0.986547085
362	T19-m3451-U-DavisNavel	278	CC_FEB42019-2GH-bo01.D	P9P14	P14	P2-G-08	P2	G	8	GSL_P14-G-8	T19	m3451	U	DavisNavel	Treatment	49.78123	0.000239588	691.30231	0.002446996	58.06942	0.000195289	120.65745	0.000499901	0	0	284.33151	0.001178027	63.60657	7.27E-05	39.25935	3.87E-05	14.28389	5.36E-05	36.69758	3.61E-05	107.15757	0.001916701	0.019575968	0.001562314	0.000429071	0.003999211	0	0.009424215	0.00058142	0.000309366	0.000289179	15	m3451	DavisNavel-U	DavisNavel	Up	T19_IMG_4116	T19	4116	1161.477459	806.7909836	29.63419112	0.693849828	-0.038292883	488	77	12.0192179	1.744382625	8.170389875	488	15292	0.031912111	9880	4499	6	240	1.921916789	0.061332422	1.860584367	4.01E-06	0.565439683	1.241730178	0.8632287
363	T19-m3451-U-KatieTomato	113	CC_FEB82019-1EJ-0501.D	P14e	P14	P1-E-10	P1	E	10	GSL_P14-E-10	T19	m3451	U	KatieTomato	Treatment	84.40647	0.000406232	1779.91309	0.006300341	61.56254	0.000207037	46.39106	0.000192205	73.73488	0.00025124	231.22412	0.000957995	62.84307	7.18E-05	46.25125	4.56E-05	0	0	0	0	56.27011	0.003249859	0.050402727	0.001656293	0	0.001537639	0.002009919	0.007663962	0.00057444	0.000364463	0	17	m3451	KatieTomato-U	KatieTomato	Up	T19_IMG_4116	T19	4116	2019.80472	810.8190834	74.63695503	0.733277869	0.064204232	2924	195	30.32317932	4.653627505	21.41296835	2924	16579	0.176367694	11389	1716	36	793	2.083668483	0.367491806	1.716176678	2.22E-05	0.215668926	1.431383096	2.186098655
364	T19-tgg12-D-01_04_20	251	CC_FEB42019-2DH-bl01.D	P9P14	P14	P2-D-08	P2	D	8	GSL_P14-D-8	T19	tgg12	D	01_04_20	Treatment	55.54333	0.00026732	954.39227	0.003378253	41.59622	0.000139889	27.49348	0.000113909	55.09336	0.000187722	98.24078	0.000407026	547.58771	0.000625679	486.42813	0.000479136	0	0	0	0	78.2276	0.002138556	0.027026024	0.001119115	0	0.000911276	0.001501775	0.003256207	0.005005429	0.003833085	0	67	tgg12	01_04_20-D	01_04_20	Down	T19_IMG_4116	T19	4116	785.2893431	1887.721752	76.85741933	0.663528637	0.350642657	3425	198	32.76836714	3.881743532	24.1930268	3425	17340	0.197520185	3369	9227	6	318	2.17931187	0.430458083	1.748853788	2.48E-05	1.159660359	0.423419936	2.219730942
365	T19-tgg12-D-DavisNavel	104	CC_FEB82019-1BJ-0201.D	P14e	P14	P1-B-10	P1	B	10	GSL_P14-B-10	T19	tgg12	D	DavisNavel	Treatment	0	0	514.84088	0.001822377	45.61338	0.000153399	57.20971	0.000237028	0	0	60.56187	0.000250917	659.27972	0.000753299	137.78799	0.000135722	0	0	189.75105	0.000186906	109.06206	0	0.014579018	0.001227193	0	0.001896225	0	0.002007333	0.006026392	0.001085778	0.001495251	69	tgg12	DavisNavel-D	DavisNavel	Down	T19_IMG_4116	T19	4116	1579.481928	1852.062249	31.21417174	0.748415576	0.110217423	498	78	12.22551709	2.064201188	8.869071021	498	12698	0.039218775	1249	8233	5	315	1.595899777	0.062589234	1.533310543	4.93E-06	1.034733254	0.156975809	0.874439462
366	T19-tgg12-D-KatieTomato	123	CC_FEB82019-1HK-1501.D	P14e	P14	P1-H-11	P1	H	11	GSL_P14-H-11	T19	tgg12	D	KatieTomato	Treatment	51.56116	0.000248154	637.42505	0.002256287	39.9025	0.000134193	33.71623	0.000139691	23.2804	7.93E-05	74.33505	0.000307981	470.13046	0.000537175	284.32709	0.000280065	0	0	112.16383	0.000110482	64.96709	0.001985233	0.018050298	0.001073546	0	0.00111753	0.000634594	0.002463848	0.004297402	0.002240516	0.000883858	70	tgg12	KatieTomato-D	KatieTomato	Down	T19_IMG_4116	T19	4116	2452.390029	1917.804301	103.3486091	0.782598712	-0.231146183	5115	256	40.59007293	7.574434013	27.13766451	5115	23222	0.220265266	5484	12092	95	1832	2.918568642	0.642859297	2.275709345	2.77E-05	1.519736974	0.689235657	2.869955157
